device_id,date,time,latitude,longitude,geohash,temperature,temp_status,heartbeat,hr_status,movement,battery
D015,2024-05-16,08:36:57,7.2865809,5.1461928,s179mn7r6,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:37:09,7.2866026,5.1462922,s179mn7rt,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:37:24,7.286565,5.1462093,s179mn7r7,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:38:03,7.2864787,5.146252,s179mn7qu,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:38:14,7.2865748,5.1462615,s179mn7rk,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:38:46,7.2866272,5.1461861,s179mn7rd,36.0,low,58.0,low,0.0,3.0
D015,2024-05-16,08:39:54,7.2866733,5.1462645,s179mn7ru,36.0,low,58.0,low,0.0,3.0
D018,2024-05-17,11:51:28,7.3021486,5.1323066,s179sc34p,37.0,normal,107.0,high,1.0,100.0
D006,2024-05-17,12:02:39,7.3102579,5.1376082,s179sfv16,31.0,low,100.0,normal,1.0,100.0
D006,2024-05-17,12:02:46,7.3101744,5.1375442,s179sfv0c,31.0,low,43.0,low,1.0,100.0
D006,2024-05-17,12:03:04,7.3100548,5.1373704,s179sfubj,31.0,low,85.0,normal,1.0,100.0
D006,2024-05-17,12:03:09,7.3100379,5.1372671,s179sfub4,32.0,low,76.0,normal,1.0,100.0
D010,2024-05-17,13:51:26,7.3029326,5.1350314,s179sc7nw,34.0,low,70.0,normal,0.0,100.0
D010,2024-05-17,13:51:31,7.302676,5.1349258,s179sc7jh,34.0,low,70.0,normal,0.0,100.0
D010,2024-05-17,13:51:36,7.302379,5.1347671,s179sc752,34.0,low,70.0,normal,0.0,100.0
D010,2024-05-17,13:51:41,7.3021693,5.1352736,s179sc76h,35.0,low,79.0,normal,0.0,100.0
D010,2024-05-17,13:51:46,7.3018055,5.1355339,s179sc784,35.0,low,69.0,normal,0.0,100.0
D010,2024-05-17,13:51:51,7.3010884,5.1378317,s179scj7b,35.0,low,69.0,normal,0.0,100.0
D010,2024-05-17,13:51:56,7.3017618,5.1365547,s179schrf,35.0,low,60.0,normal,0.0,100.0
D010,2024-05-17,13:52:01,7.3019053,5.1362826,s179sck0s,35.0,low,60.0,normal,0.0,100.0
D010,2024-05-17,13:52:16,7.3021191,5.1358772,s179sc7cf,35.0,low,56.0,low,1.0,100.0
D010,2024-05-17,13:52:21,7.305167,5.1339229,s179scf7t,35.0,low,74.0,normal,0.0,100.0
D010,2024-05-17,13:52:26,7.3021191,5.1358772,s179sc7cf,35.0,low,67.0,normal,0.0,100.0
D010,2024-05-17,13:52:31,7.305167,5.1339229,s179scf7t,35.0,low,59.0,low,0.0,100.0
D010,2024-05-17,13:52:36,7.3010884,5.1378317,s179scj7b,36.0,low,44.0,low,1.0,100.0
D010,2024-05-17,18:37:40,7.29165,5.1439026,s179mp3sv,31.0,low,68.0,normal,0.0,100.0
D010,2024-05-17,18:37:50,7.2918044,5.1437483,s179mp3tf,32.0,low,59.0,low,0.0,100.0
D019,2024-05-17,22:33:18,7.3091551,5.1388172,s179sftfz,37.0,normal,138.0,high,1.0,100.0
D019,2024-05-17,22:43:32,7.3093562,5.1381622,s179sftkp,37.0,normal,136.0,high,1.0,100.0
D012,2024-05-17,23:23:33,7.3111412,5.1407635,s179sfzqk,42.0,high,26.0,low,1.0,0.0
D015,2024-05-18,08:14:21,7.6242025,4.7546059,s177k5ynn,36.0,low,56.0,low,1.0,100.0
D015,2024-05-18,08:22:33,7.6266162,4.7489129,s177kh6h3,34.0,low,154.0,high,0.0,100.0
D015,2024-05-18,08:30:19,7.6299762,4.743961,s1777uyry,34.0,low,173.0,high,0.0,100.0
D015,2024-05-18,08:33:17,7.6299958,4.7439434,s1777uyrv,34.0,low,149.0,high,1.0,100.0
D012,2024-05-18,15:45:12,7.3085374,5.1401593,s179sfqzq,40.0,high,44.0,low,1.0,0.0
D012,2024-05-18,15:45:42,7.3085068,5.1400102,s179sfqz4,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:46:17,7.3085113,5.1401018,s179sfqzj,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:46:47,7.308557,5.1399891,s179sfqz6,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:47:07,7.3085059,5.1400829,s179sfqzh,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:47:27,7.3084798,5.1401736,s179sfqyy,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:47:47,7.3085768,5.1400256,s179sfqze,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:47:52,7.308627,5.1399482,s179sfqzc,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:47:57,7.3086632,5.1398436,s179sfw8p,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:02,7.3087615,5.1396802,s179sfw8e,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:17,7.308734,5.1397854,s179sfw8m,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:22,7.3086723,5.1398532,s179sfw8p,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:28,7.3086521,5.1399418,s179sfqzc,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:32,7.3085385,5.1400148,s179sfqz7,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:48:47,7.3086292,5.1400306,s179sfqzg,40.0,high,38.0,low,1.0,0.0
D012,2024-05-18,15:52:38,7.3085881,5.1401126,s179sfqzt,39.0,high,57.0,low,1.0,0.0
D011,2024-05-18,17:15:27,7.3129116,5.139816,s179sgq8y,31.0,low,138.0,high,1.0,100.0
D012,2024-05-18,18:58:11,7.3086955,5.1399359,s179sfwb1,34.0,low,37.0,low,1.0,0.0
D012,2024-05-18,18:59:26,7.3086218,5.1401021,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:00:26,7.3086222,5.1399752,s179sfqzf,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:00:31,7.3086039,5.140089,s179sfqzs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:00:46,7.3086544,5.1399693,s179sfqzc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:00:51,7.3087247,5.1398897,s179sfwb2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:00:56,7.3088081,5.1397239,s179sfw8u,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:06,7.3086938,5.1399113,s179sfwb0,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:11,7.3087912,5.1399255,s179sfwbb,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:16,7.3089716,5.1398711,s179sfw9z,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:21,7.3091928,5.1398217,s179sfwen,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:26,7.3093668,5.1397276,s179sfwsh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:31,7.3093427,5.1395623,s179sfws0,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:36,7.309427,5.1393446,s179sfwk7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:41,7.3094619,5.1392346,s179sfwk8,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:46,7.3096149,5.1391164,s179sfwjw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:54,7.309008,5.1393033,s179sfw64,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:01:59,7.3088423,5.1395357,s179sfw3p,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:04,7.3087889,5.1397275,s179sfw8u,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:09,7.308713,5.1398146,s179sfw8q,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:14,7.3086666,5.1399452,s179sfwb1,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:19,7.3087261,5.1398656,s179sfw8r,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:24,7.3086272,5.1397538,s179sfqxu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:29,7.3085779,5.1396746,s179sfqxe,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:34,7.3085143,5.1395997,s179sfqx1,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:39,7.3084408,5.1395409,s179sfqqz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:44,7.308523,5.1397631,s179sfqxj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:49,7.3085592,5.1398861,s179sfqz2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:02:59,7.3085548,5.1400388,s179sfqz7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:03:34,7.3086498,5.1400805,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:03:39,7.308653,5.1401793,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:03:49,7.3086556,5.1403063,s179sfx01,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:04,7.3086126,5.1403948,s179sfrpg,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:20,7.3086607,5.1401528,s179sfwbn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:25,7.3107976,5.141415,s179sfzu7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:31,7.3084983,5.1401133,s179sfqzj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:36,7.3084431,5.1399973,s179sfqyf,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:42,7.3083965,5.1398847,s179sfqwr,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:47,7.3083593,5.1397866,s179sfqwm,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:52,7.3107976,5.141415,s179sfzu7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:04:57,7.3086133,5.1400733,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:05:07,7.3086716,5.1399988,s179sfwb4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:05:12,7.3107976,5.141415,s179sfzu7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:06:07,7.3086133,5.1400733,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:06:17,7.3107976,5.141415,s179sfzu7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:09:20,7.3086267,5.1401717,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:11:55,7.3085401,5.1402291,s179sfrp2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:12:15,7.3085721,5.140128,s179sfqzt,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:13:10,7.3085383,5.1402427,s179sfrp2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:13:20,7.3085947,5.1401302,s179sfqzt,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:14:40,7.3085768,5.1402299,s179sfrp8,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:15:50,7.30858,5.1401393,s179sfqzt,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:19:15,7.3086263,5.1400355,s179sfqzg,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:25:10,7.3085755,5.1401564,s179sfqzw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:26:35,7.3086411,5.1400334,s179sfqzg,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:27:05,7.3086152,5.1402166,s179sfqzz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:27:10,7.3086181,5.1401251,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:29:20,7.3086495,5.1400339,s179sfqzg,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:30:25,7.3086136,5.1401521,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:31:00,7.3086421,5.1400653,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:31:50,7.3086459,5.1401717,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:32:50,7.3086169,5.1400797,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:34:10,7.3087089,5.1401037,s179sfwbm,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:34:45,7.30864,5.1401768,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:35:35,7.3086326,5.1400745,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:36:10,7.3086864,5.139956,s179sfwb1,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:36:40,7.3086844,5.1398526,s179sfw8p,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:37:15,7.3086499,5.1399692,s179sfqzc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:38:15,7.308584,5.1400361,s179sfqze,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:38:30,7.3086311,5.1401438,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:39:40,7.3087448,5.1401474,s179sfwbw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:39:50,7.3086126,5.1401612,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:40:55,7.3086316,5.140069,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:41:11,7.308632,5.1399645,s179sfqzc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:41:31,7.3086437,5.1397929,s179sfqxv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:41:46,7.308555,5.1399233,s179sfqz2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:41:56,7.3084302,5.139817,s179sfqww,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:06,7.3083923,5.1396908,s179sfqw7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:17,7.3083554,5.1395711,s179sfqw2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:23,7.3082751,5.1394771,s179sfqmy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:32,7.3082079,5.1394018,s179sfqmk,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:52,7.3079823,5.1391505,s179sfqhn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:42:57,7.3078916,5.1390455,s179sfq5s,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:02,7.3078076,5.1389694,s179sfq54,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:07,7.307717,5.1389446,s179sfq4d,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:12,7.3076275,5.1389264,s179sfq41,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:22,7.3074651,5.1388754,s179sfq10,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:32,7.3073129,5.1388692,s179sfq00,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:42,7.3071497,5.1388329,s179sfjzp,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:47,7.3070609,5.1387938,s179sfjyw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:43:57,7.3085433,5.1400913,s179sfqzk,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:44:12,7.3085493,5.1402069,s179sfqzr,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:45:02,7.3086145,5.1401254,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:45:47,7.3086533,5.1400359,s179sfqzg,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:46:27,7.308568,5.1401224,s179sfqzm,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:47:42,7.3086859,5.1401186,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:48:17,7.3085796,5.1401496,s179sfqzw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:48:47,7.3086508,5.1400676,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:02,7.3084878,5.1401804,s179sfqzn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:07,7.3083207,5.1402768,s179sfrn1,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:12,7.3082171,5.1403501,s179sfrj6,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:22,7.3083245,5.1403376,s179sfrn4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:27,7.3084381,5.1403308,s179sfrnd,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:49:49,7.3085013,5.1402519,s179sfrp0,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:12,7.3085744,5.1400981,s179sfqzs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:17,7.3086624,5.1400573,s179sfwbh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:24,7.308721,5.1401319,s179sfwbm,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:32,7.3089548,5.1404312,s179sfx1s,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:38,7.3090579,5.140549,s179sfx4r,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:48,7.3088399,5.1399045,s179sfwc0,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:50:53,7.3087843,5.1397367,s179sfw8u,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:51:57,7.3085537,5.1400794,s179sfqzk,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:52:07,7.3084182,5.1401727,s179sfqyw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:52:13,7.3083405,5.1402366,s179sfrn0,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:52:20,7.3084733,5.140257,s179sfrnb,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:52:50,7.3084924,5.1400794,s179sfqzh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:53:00,7.3085931,5.1400016,s179sfqzd,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:53:15,7.3085033,5.1400852,s179sfqzh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:53:25,7.3085216,5.1399855,s179sfqz4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:53:30,7.308483,5.1400703,s179sfqyu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:53:55,7.3085773,5.1400679,s179sfqzs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:57:40,7.3086517,5.1399317,s179sfqzc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,19:57:55,7.3085968,5.1400075,s179sfqzd,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:00:35,7.3086399,5.1401015,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:01:30,7.3086386,5.1399927,s179sfqzf,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:02:10,7.3086943,5.140086,s179sfwbh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:03:00,7.3086341,5.140165,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:04:15,7.3087556,5.1400939,s179sfwbs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:04:20,7.3087194,5.14018,s179sfwbq,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:04:40,7.3086239,5.1401903,s179sfqzz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:05:05,7.3086895,5.1402638,s179sfx00,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:05:10,7.3088034,5.1402267,s179sfwbz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:05:20,7.3086924,5.1401253,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:05:40,7.3085905,5.1401074,s179sfqzt,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:06:15,7.3086299,5.1402026,s179sfqzz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:06:45,7.3086691,5.1401058,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:06:55,7.3086908,5.1400048,s179sfwb4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:07:00,7.3086087,5.139963,s179sfqz9,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:07:05,7.3085169,5.1399761,s179sfqz4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:07:20,7.3086532,5.1400671,s179sfqzu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:07:30,7.3087507,5.1401215,s179sfwbt,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:08:40,7.3086655,5.1401529,s179sfwbn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:09:15,7.3087327,5.1400606,s179sfwbk,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:10:00,7.3086755,5.1401656,s179sfwbn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:11:10,7.3087367,5.1400885,s179sfwbk,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:11:20,7.3087624,5.1399562,s179sfwb9,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:11:35,7.3086286,5.1401165,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:11:45,7.3087307,5.1400505,s179sfwb7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:11:55,7.3086743,5.1401421,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:14:45,7.3086415,5.1402366,s179sfrpb,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:15:00,7.308673,5.1401293,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:16:50,7.3087576,5.1400621,s179sfwbs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:18:05,7.3088742,5.1399486,s179sfwc3,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:18:15,7.3089669,5.139824,s179sfw9y,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:18:20,7.3088748,5.1399283,s179sfwc3,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:18:55,7.3089639,5.1399639,s179sfwcc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:19:15,7.3087993,5.1400671,s179sfwbu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:19:25,7.3086828,5.1401211,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:19:40,7.3087625,5.1400633,s179sfwbs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:19:50,7.3088432,5.1399887,s179sfwc4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:20:10,7.30864,5.1401136,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:20:15,7.3085717,5.1401768,s179sfqzw,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:20:20,7.308747,5.1400726,s179sfwbs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:20:45,7.3088312,5.1400254,s179sfwc5,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:20:55,7.3089299,5.1400458,s179sfwce,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:21:00,7.308828,5.1401299,s179sfwcj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:21:20,7.3088432,5.1400001,s179sfwc4,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:21:40,7.3087031,5.1400494,s179sfwb7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:21:55,7.3086585,5.1401728,s179sfwbn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:22:05,7.3085867,5.1402366,s179sfrp8,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:22:50,7.3086862,5.1400987,s179sfwbh,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:23:00,7.3087928,5.140069,s179sfwbu,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:24:00,7.3086872,5.1401413,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:25:27,7.3087711,5.1400867,s179sfwbs,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:26:00,7.3086819,5.1401299,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:27:42,7.3086184,5.1402222,s179sfqzz,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:27:55,7.3086549,5.1401154,s179sfwbj,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:28:05,7.3087252,5.1400293,s179sfwb7,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:28:35,7.3086335,5.1399687,s179sfqzc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:30:15,7.3086254,5.1401056,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:37:25,7.3085517,5.140227,s179sfqzr,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:37:40,7.3086656,5.1401763,s179sfwbn,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:38:00,7.3086303,5.1402853,s179sfrpc,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:38:55,7.3085274,5.1402598,s179sfrp2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:39:05,7.3085295,5.1401654,s179sfqzq,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:39:15,7.3086278,5.1401154,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:39:20,7.3086745,5.1401958,s179sfwbp,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:39:45,7.3086971,5.1403086,s179sfx01,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:39:50,7.3085942,5.1403614,s179sfrpe,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:40:00,7.3086687,5.1402956,s179sfx01,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:40:27,7.3085815,5.140322,s179sfrpd,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:40:40,7.3085815,5.140198,s179sfqzx,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:40:50,7.3086531,5.1401082,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:41:05,7.3085491,5.140239,s179sfrp2,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:41:55,7.3086397,5.1401437,s179sfqzy,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:42:35,7.3085505,5.1401891,s179sfqzr,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:43:05,7.3086243,5.1401057,s179sfqzv,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:43:25,7.3087413,5.1400566,s179sfwbe,35.0,low,53.0,low,1.0,0.0
D012,2024-05-18,20:43:40,7.3086871,5.1401544,s179sfwbn,35.0,low,53.0,low,1.0,0.0
